1.69495 1.14961 
1.91509 1.87889 
2.95999 1.11574 
2.11165 1.05448 
1.56345 0.634041 
1.29043 0.858528 
1.1093 1.64067 
2.71719 1.89213 
1.02128 0.742319 
2.27071 0.441118 
2.48176 0.414583 
1.97102 1.43568 
1.43772 1.74328 
2.30549 0.543243 
1.37734 1.79516 
2.6844 1.07229 
1.94476 0.599493 
1.95118 0.904759 
2.71523 0.0628326 
2.95924 0.278687 
1.69687 0.249677 
2.13722 0.806175 
2.89035 0.854406 
1.6983 1.91163 
2.59673 1.96901 
1.35275 1.07849 
1.38359 1.32376 
1.51417 0.82131 
2.06704 1.81966 
2.36455 1.44438 
2.61482 1.04895 
1.51668 0.55958 
2.64845 1.46785 
2.46434 1.36368 
2.53069 1.42358 
2.64237 0.227561 
2.67326 0.779584 
2.03374 1.56361 
2.63399 1.73204 
2.47524 1.23072 
2.70105 1.82799 
1.3092 0.0846383 
2.15175 0.823371 
1.90595 0.218794 
1.64303 0.2705 
2.66317 0.257845 
2.31946 0.17985 
1.81743 0.967904 
2.6477 0.281765 
1.33159 1.17839 
2.70535 1.97395 
2.40595 1.37861 
1.75354 0.439689 
1.94222 0.38753 
1.17173 0.41746 
2.61825 1.87278 
1.24545 1.92745 
2.95741 1.3972 
1.75082 0.863362 
2.616 1.39385 
2.13386 1.27917 
2.65169 0.453318 
2.45902 0.469118 
2.42122 1.10672 
1.75088 1.75281 
1.28512 0.456231 
2.72676 1.69107 
2.83484 0.480302 
1.13076 0.777058 
1.86783 0.302487 
2.19452 0.486077 
1.17526 1.43997 
1.41352 0.132678 
1.83717 1.16434 
1.99604 0.453164 
1.55819 0.129903 
2.73233 0.209883 
1.58322 1.19135 
1.679 0.00444278 
1.29808 1.42988 
2.75725 0.583195 
2.88612 1.48401 
1.27426 1.72095 
2.96431 0.405022 
1.49801 0.832146 
1.70751 1.69253 
2.31822 0.882771 
2.1325 1.73175 
2.01545 1.96967 
1.89609 0.011489 
1.42283 1.45428 
1.14139 0.155165 
2.66416 0.724613 
2.34652 0.343164 
1.72906 1.6446 
2.77305 0.486306 
1.22779 1.65916 
2.97032 0.502057 
2.38012 1.93463 
1.90708 1.87813 
1.76678 1.61459 
2.57066 0.0850017 
1.49736 0.703161 
2.81675 1.51281 
1.67283 0.712839 
2.5243 1.09566 
1.16712 1.66569 
2.25082 1.83128 
1.3903 0.597344 
1.17445 1.11936 
1.24194 1.9475 
2.60566 0.469736 
2.60666 1.57598 
1.97179 0.986779 
2.51061 1.87887 
1.86491 0.277392 
2.49346 0.435574 
1.36239 1.99082 
2.13874 0.179143 
2.50363 1.81156 
1.89198 1.02792 
1.90722 1.0591 
1.69361 0.158046 
1.89038 1.08391 
1.75539 1.06483 
1.20327 0.997333 
2.01233 1.80893 
2.46707 0.618987 
2.38491 0.438863 
2.60577 0.895526 
1.31774 0.470676 
2.17292 1.8112 
1.90625 1.53531 
2.80201 0.0449864 
2.71446 1.30564 
2.85655 0.606438 
1.33356 0.763772 
2.66554 1.02718 
1.92182 0.555924 
1.11109 1.67721 
2.62076 0.314358 
1.67454 0.633083 
1.12329 0.141611 
2.25207 1.5082 
1.58047 0.857835 
1.40373 0.898209 
2.32851 1.57665 
1.7094 0.234761 
2.11196 0.511418 
1.27975 0.826417 
2.81706 0.136298 
2.43285 0.150622 
1.90007 1.09839 
2.1778 1.82189 
2.65432 1.28889 
2.4991 1.27507 
2.60324 0.17364 
2.90816 1.72653 
1.31525 1.16023 
2.23474 0.895724 
1.01806 1.63847 
2.79393 1.34657 
2.21512 0.503337 
2.58133 0.327077 
2.01475 1.86108 
2.15349 0.831813 
2.99738 0.586348 
1.98243 0.897447 
2.68474 0.160232 
1.71934 1.33906 
2.44912 0.218434 
1.61413 1.05236 
1.39207 0.52229 
1.7789 0.707324 
2.68252 0.0136339 
2.60305 1.70058 
2.6521 1.39698 
2.04715 0.867217 
2.90032 0.628478 
2.19429 0.915073 
1.48956 0.347787 
2.74689 0.486935 
1.93413 0.729321 
2.38438 0.618877 
1.88955 0.103718 
2.95794 0.33867 
1.32215 0.572071 
2.39103 0.714226 
2.09436 0.169928 
2.42155 0.776876 
1.18356 1.0246 
1.47745 1.83566 
1.42158 1.5246 
1.70288 0.321897 
1.15308 1.89717 
2.23697 0.642634 
1.24496 0.983857 
2.12957 1.1791 
2.71318 0.51395 
2.79797 0.60273 
1.61767 1.75591 
1.9414 0.93982 
1.32798 0.332432 
2.65405 1.42234 
1.50236 1.07559 
1.19922 0.685921 
1.10019 0.676671 
1.52158 0.521772 
1.20127 1.22446 
1.84367 0.354345 
2.12164 0.0806399 
1.99698 1.3666 
2.0645 0.126546 
1.54569 0.777675 
1.6405 0.343667 
2.3804 1.25816 
1.09958 0.321805 
1.19798 0.427558 
1.65424 1.85203 
2.8499 1.1566 
1.92762 0.0491191 
2.84252 1.02782 
1.72579 0.3641 
2.54959 0.927058 
2.58856 0.393257 
2.2814 0.710201 
1.4739 0.278381 
1.0768 1.53839 
1.40493 0.622493 
1.31607 1.04542 
1.96616 1.69647 
1.30359 1.06574 
1.01828 0.501571 
2.4933 0.672513 
1.3536 1.3432 
2.82911 1.28122 
2.39232 1.67163 
1.30904 0.118105 
1.03573 1.85863 
2.04516 1.62429 
1.25188 0.326566 
1.33449 0.725779 
1.60495 0.411289 
1.26417 1.00988 
2.03378 0.580241 
1.0553 1.99994 
1.27671 0.358886 
2.06568 0.29499 
1.86046 0.558977 
1.9675 1.21406 
2.90217 0.796613 
1.49528 1.29449 
1.46824 0.804317 
2.41259 0.503964 
1.66294 0.457758 
1.12825 0.914826 
1.78432 0.462743 
2.64061 1.38927 
1.87403 1.90478 
1.39915 1.90781 
1.48502 0.454445 
2.90776 0.761733 
1.81333 0.973438 
2.05672 1.67379 
2.53242 0.0242274 
1.88784 1.43459 
1.82084 1.38312 
1.72908 1.28908 
1.18744 0.141671 
2.79304 0.850383 
1.59943 1.9213 
2.76521 1.38375 
1.38404 1.40581 
1.77302 1.25807 
2.31059 1.17217 
2.16589 1.79561 
2.62662 1.07364 
1.55735 0.439948 
1.04708 1.61407 
1.11374 1.5795 
2.6383 1.00158 
2.01409 0.459138 
1.3847 1.74316 
2.74822 0.572139 
2.88483 1.54126 
2.42252 0.484263 
2.46255 1.18773 
2.86802 1.84659 
1.59355 0.641041 
2.10466 1.90414 
2.81321 0.27055 
2.69975 1.43983 
2.34419 0.2571 
2.87978 1.39127 
2.87117 1.99351 
1.97077 1.50947 
1.99509 1.98486 
2.9686 1.37979 
2.72802 1.71682 
2.95193 1.61285 
2.25808 1.37445 
1.09712 0.720634 
1.56218 1.96513 
1.56723 1.15573 
1.60618 1.67189 
2.05987 0.419389 
2.94244 0.759623 
2.85922 1.28663 
2.01672 1.73899 
1.67791 0.887892 
2.73251 1.64868 
1.39736 0.727598 
2.63354 0.365963 
1.10739 1.36156 
